"Complete_Date","Month","Year","State","City","CHighSchoolLevel","CPovertyLevel","CHouseholdIncome","CShareWhite","CShareBlack","CShareNativeAmerican","CShareAsian","CShareHispanic","Age","Age_Group","Weapon","Weapon_Category","Race","MentalIllness","Gender","NumberOfShootings"
"2005-09-08","September","2005","FLORIDA","HIGH SPRINGS","93.9","9.2","52221","82.2","13.8","0.5","0.7","6.6","33","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-09-09","September","2005","FLORIDA","PALM SPRINGS","74.7","24.4","34193","72.7","12.1","0.5","1.7","50.6","18","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-09-09","September","2005","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","32","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2005-09-10","September","2005","NEW YORK","NEW YORK CITY","80.3","20.6","53373","44","25.5","0.7","12.7","28.6","40","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-09-10","September","2005","NEW YORK","QUEENS","0","0","0","0","0","0","0","0","43","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2005-09-12","September","2005","LOUISIANA","BATON ROUGE","86.7","25.6","39876","39.4","54.5","0.2","3.3","3.3","44","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2005-09-15","September","2005","CALIFORNIA","EUREKA","86.5","24.5","37094","79.3","1.9","3.7","4.2","11.6","33","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-09-15","September","2005","CALIFORNIA","SANTA ANA","54.8","22.1","52253","45.9","1.5","1","10.5","78.2","18","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-09-16","September","2005","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","23","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-09-16","September","2005","WASHINGTON","TUKWILA","82.7","23.7","45923","43.9","17.9","1.1","19","17.5","44","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2005-09-17","September","2005","WASHINGTON","DES MOINES","85.3","13.7","58057","63.5","9.1","1.1","10.7","15.2","50","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2005-09-20","September","2005","CALIFORNIA","FRESNO","75.2","29.8","41531","49.6","8.3","1.7","12.6","46.9","17","TEENAGERS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","FEMALE","1"
"2005-09-21","September","2005","CALIFORNIA","HOMELAND","61","26.6","33457","62.4","2.2","1.4","0.8","52.1","52","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-09-22","September","2005","CALIFORNIA","RANCHO CORDOVA","89.3","17.2","52530","60.4","10.1","1","12.1","19.7","24","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","TRUE","MALE","1"
"2005-09-22","September","2005","TENNESSEE","NASHVILLE","0","0","0","0","0","0","0","0","21","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2005-09-23","September","2005","ARIZONA","TUCSON","84.2","25.3","37149","69.7","5","2.7","2.9","41.6","43","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2005-09-24","September","2005","CALIFORNIA","BEVERLY HILLS","95","8.9","97327","82.4","2.2","0.1","8.9","5.7","36","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2005-09-24","September","2005","FLORIDA","ORLANDO","89.5","20.2","42318","57.6","28.1","0.4","3.8","25.4","29","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-09-26","September","2005","ARIZONA","YUMA","77.5","18.4","43754","68.8","3.2","1.8","1.9","54.8","39","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-09-26","September","2005","OKLAHOMA","OKLAHOMA CITY","85","18.3","47779","62.7","15.1","3.5","4","17.2","17","TEENAGERS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-09-26","September","2005","TEXAS","AUSTIN","87.5","18","57689","68.3","8.1","0.9","6.3","35.1","33","ADULTS","GUN","RANGED","BLACK","TRUE","MALE","1"
"2005-09-27","September","2005","RHODE ISLAND","PROVIDENCE","74.2","29.1","37501","49.8","16","1.4","6.4","38.1","37","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2005-09-29","September","2005","ARIZONA","TUCSON","84.2","25.3","37149","69.7","5","2.7","2.9","41.6","40","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2005-09-29","September","2005","CALIFORNIA","WEST COVINA","83.1","10.3","69189","42.8","4.5","1","25.8","53.2","47","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2005-09-30","September","2005","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","26","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-09-30","September","2005","MARYLAND","FREDERICK","89.2","11.4","64700","63.9","18.6","0.5","5.8","14.4","18","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-09-30","September","2005","NEVADA","BOULDER CITY","93.3","10.3","56405","92.3","0.9","0.8","1.1","7.1","32","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2005-09-30","September","2005","OHIO","CLEVELAND","77.4","36.2","26150","37.3","53.3","0.3","1.8","10","36","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2005-10-01","October","2005","ARIZONA","TUCSON","84.2","25.3","37149","69.7","5","2.7","2.9","41.6","22","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-01","October","2005","CALIFORNIA","PETALUMA","89.2","9.3","80276","80.4","1.4","0.6","4.5","21.5","72","ELDERLY","GUN","RANGED","WHITE","FALSE","MALE","1"
"2005-10-01","October","2005","MISSISSIPPI","HOLLY SPRINGS","74.6","27.7","28937","19.3","79.2","0.2","0.2","1.2","51","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","FEMALE","1"
"2005-10-02","October","2005","ARIZONA","MESA","87.5","16.5","48809","77.1","3.5","2.4","1.9","26.4","39","ADULTS","GUN","RANGED","NATIVE","FALSE","MALE","1"
"2005-10-02","October","2005","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","39","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-03","October","2005","CALIFORNIA","LONG BEACH","79.4","20.6","52783","46.1","13.5","0.7","12.9","40.8","22","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-10-03","October","2005","COLORADO","LOVELAND","94.1","9.1","56277","91.5","0.6","0.8","1","11.7","35","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2005-10-03","October","2005","FLORIDA","JACKSONVILLE","88.2","17.7","46764","59.4","30.7","0.4","4.3","7.7","19","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2005-10-03","October","2005","MASSACHUSETTS","BOSTON","85.2","21.5","55777","53.9","24.4","0.4","8.9","17.5","27","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2005-10-05","October","2005","LOUISIANA","LIVINGSTON","81.2","9","56625","94.1","4.2","0.5","0.1","2","36","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-07","October","2005","FLORIDA","TAMPA","86.6","21.8","44185","62.9","26.2","0.4","3.4","23.1","33","ADULTS","GUN","RANGED","WHITE","FALSE","FEMALE","1"
"2005-10-07","October","2005","FLORIDA","TAMPA","86.6","21.8","44185","62.9","26.2","0.4","3.4","23.1","45","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2005-10-10","October","2005","ARIZONA","SCOTTSDALE","96.2","9.5","73288","89.3","1.7","0.8","3.3","8.8","31","ADULTS","UNARMED","UNARMED","UNKNOWN","TRUE","MALE","1"
"2005-10-10","October","2005","FLORIDA","WINDERMERE","99.6","3.9","117283","94.2","1.4","0","3","5.1","10","CHILDREN","UNKNOWN","UNKNOWN","WHITE","FALSE","FEMALE","1"
"2005-10-10","October","2005","FLORIDA","WINDERMERE","99.6","3.9","117283","94.2","1.4","0","3","5.1","8","CHILDREN","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2005-10-10","October","2005","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","26","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-10-11","October","2005","FLORIDA","JACKSONVILLE","88.2","17.7","46764","59.4","30.7","0.4","4.3","7.7","21","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2005-10-13","October","2005","FLORIDA","FORT MYERS","80.3","24.2","39039","54.6","32.3","0.6","1.6","20","45","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2005-10-13","October","2005","TEXAS","PORT ARTHUR","71.9","27.3","32863","36.1","40.7","0.7","5.9","29.6","36","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2005-10-14","October","2005","CALIFORNIA","ATWATER","72.5","26.2","41414","65.4","4.3","1.3","5","52.6","34","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2005-10-14","October","2005","CALIFORNIA","CHICO","92","24.9","42342","80.8","2.1","1.4","4.2","15.4","20","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-14","October","2005","CALIFORNIA","LANCASTER","81.4","23.5","47225","49.6","20.5","1","4.3","38","25","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2005-10-14","October","2005","FLORIDA","PENSACOLA","91.7","15.7","45527","66.3","28","0.6","2","3.3","49","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2005-10-15","October","2005","ALABAMA","TUSCALOOSA","87.3","25.1","39351","53.8","41.5","0.2","1.8","3","0","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-15","October","2005","SOUTH DAKOTA","WILMOT","79.6","9.9","45833","89.4","0","7.9","0","1.4","46","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2005-10-16","October","2005","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","65","ELDERLY","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2005-10-16","October","2005","NEW JERSEY","GALLOWAY","0","0","0","0","0","0","0","0","59","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-16","October","2005","TEXAS","GAINESVILLE","79.5","22.2","39047","74.7","5.1","1.3","1.3","28.3","26","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-10-18","October","2005","ALABAMA","TUSCUMBIA","86.2","15.3","41176","75.9","21.2","0.4","0.3","1.4","30","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2005-10-19","October","2005","DELAWARE","WILMINGTON","83.2","24.5","40465","32.6","58","0.4","1","12.4","73","ELDERLY","KNIFE","MELEE","UNKNOWN","TRUE","MALE","1"
"2005-10-20","October","2005","ALABAMA","HUNTSVILLE","90.2","18.2","48775","60.3","31.2","0.6","2.4","5.8","58","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2005-10-20","October","2005","CALIFORNIA","SAN LEANDRO","82.4","10.6","62761","37.6","12.3","0.8","29.7","27.4","33","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-10-20","October","2005","OHIO","CLEVELAND","77.4","36.2","26150","37.3","53.3","0.3","1.8","10","33","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2005-10-21","October","2005","CALIFORNIA","SAN BERNARDINO","68.2","33.4","37047","45.6","15","1.3","4","60","32","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-10-21","October","2005","MONTANA","CUT BANK","84.1","20.7","34833","74.7","0.2","19","0.5","2.5","36","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-10-21","October","2005","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","15","TEENAGERS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-22","October","2005","NEW YORK","BROOKLYN","0","0","0","0","0","0","0","0","21","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-10-23","October","2005","CALIFORNIA","BAKERSFIELD","79.6","19.8","57095","56.8","8.2","1.5","6.2","45.5","22","ADULTS","UNARMED","UNARMED","UNKNOWN","FALSE","MALE","1"
"2005-10-23","October","2005","CALIFORNIA","HOPLAND","84.5","20.6","40227","68.9","0.5","5","1.3","34.8","41","ADULTS","UNKNOWN","UNKNOWN","NATIVE","FALSE","MALE","1"
"2005-10-23","October","2005","MISSOURI","KANSAS CITY","88.4","19","45821","59.2","29.9","0.5","2.5","10","24","ADULTS","KNIFE","MELEE","BLACK","FALSE","MALE","1"
"2005-10-23","October","2005","MISSOURI","TROY","89.3","14.6","51313","92.5","3.1","0.4","0.7","3","23","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-23","October","2005","MISSOURI","TROY","89.3","14.6","51313","92.5","3.1","0.4","0.7","3","22","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2005-10-24","October","2005","TEXAS","DECATUR","84.5","18.7","46161","85.1","1.6","0.6","0.8","30.2","31","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-25","October","2005","CALIFORNIA","WINCHESTER","73.6","14.1","58103","62.2","1.5","0.7","1.8","48.7","37","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-10-25","October","2005","CONNECTICUT","NEW BRITAIN","80.8","23.3","40457","63.6","13","0.4","2.4","36.8","35","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-10-27","October","2005","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","31","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-10-29","October","2005","UTAH","WEST JORDAN","90.7","9.1","68442","82.4","1","0.7","2.7","17.7","38","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2005-10-30","October","2005","LOUISIANA","GRAY","73","26.5","36538","55.2","37.9","2.1","1","2.7","22","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-10-30","October","2005","NEW YORK","BRONX","0","0","0","0","0","0","0","0","19","ADULTS","KNIFE","MELEE","HISPANIC","FALSE","MALE","1"
"2005-10-31","October","2005","OREGON","SHERIDAN","84.2","19.4","37166","74.9","5.5","4.8","2.1","16.6","36","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-02","November","2005","ARIZONA","SIERRA VISTA","93.2","12.7","59091","74.5","9","1.1","4.1","19.4","45","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-11-02","November","2005","TEXAS","FORT WORTH","80.8","18.8","53214","61.1","18.9","0.6","3.7","34.1","21","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-11-03","November","2005","COLORADO","COLORADO SPRINGS","93.1","13.4","54527","78.8","6.3","1","3","16.1","22","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-11-03","November","2005","MASSACHUSETTS","FITCHBURG","82.2","19.4","48724","78.2","5.1","0.3","3.6","21.6","30","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-03","November","2005","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","29","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-11-04","November","2005","CALIFORNIA","BLYTHE","69.4","24.4","42798","59.5","15","1.2","1.5","53.2","22","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-04","November","2005","NEVADA","SUN VALLEY","72.9","19.6","44013","71.3","1.4","1.8","2","36.4","37","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2005-11-04","November","2005","NEW YORK","BROOKLYN","0","0","0","0","0","0","0","0","21","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-04","November","2005","OREGON","PORTLAND","91.3","18","55003","76.1","6.3","1","7.1","9.4","30","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2005-11-05","November","2005","CALIFORNIA","WESTMINSTER","76.4","17.8","53455","35.7","0.9","0.4","47.5","23.6","37","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2005-11-06","November","2005","COLORADO","DURANGO","95.9","13.2","57024","85.1","0.6","6.3","0.8","12.3","23","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-11-07","November","2005","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","48","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","FEMALE","1"
"2005-11-08","November","2005","CALIFORNIA","ANAHEIM","75.8","16.5","60752","52.7","2.8","0.8","14.8","52.8","23","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-11-09","November","2005","FLORIDA","TARPON SPRINGS","88.8","14","45104","88.1","6.4","0.3","1.4","7.3","34","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2005-11-10","November","2005","VERMONT","WEBSTERVILLE","91.2","8.6","75000","98.2","0.4","0.2","0","3.1","37","ADULTS","KNIFE","MELEE","UNKNOWN","TRUE","MALE","1"
"2005-11-12","November","2005","CALIFORNIA","STOCKTON","74.9","25.3","44797","37","12.2","1.1","21.5","40.3","26","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2005-11-12","November","2005","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","24","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-13","November","2005","LOUISIANA","DUSON","62.7","25.6","30326","68.8","26","0.1","0.3","6.2","23","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2005-11-14","November","2005","CALIFORNIA","RIVERSIDE","78.5","18.8","57196","56.5","7","1.1","7.4","49","53","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2005-11-14","November","2005","MISSOURI","KANSAS CITY","88.4","19","45821","59.2","29.9","0.5","2.5","10","26","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2005-11-15","November","2005","NORTH CAROLINA","CULLOWHEE","84.3","49.1","19155","85.8","7.1","0.7","1.2","5.1","32","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2005-11-15","November","2005","TEXAS","AMARILLO","83.4","17","47735","77","6.6","0.8","3.2","28.8","18","ADULTS","UNARMED","UNARMED","HISPANIC","FALSE","MALE","1"
"2005-11-16","November","2005","TEXAS","STAFFORD","85.4","12","60423","36.6","27.4","0.6","22.8","25.9","34","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2005-11-17","November","2005","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","30","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2005-11-17","November","2005","MAINE","BRUNSWICK","92.7","12.5","47382","92.9","1.5","0.3","2.5","2.8","58","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-18","November","2005","CALIFORNIA","SAN JOSE","82.7","11.3","84647","42.8","3.2","0.9","32","33.2","38","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-18","November","2005","CALIFORNIA","SANTEE","92.9","7.8","76104","82.5","2","0.8","3.8","16.3","45","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-18","November","2005","COLORADO","GREELY","0","0","0","0","0","0","0","0","37","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-19","November","2005","ARIZONA","PHOENIX","80.7","23.1","47326","65.9","6.5","2.2","3.2","40.8","0","UNKNOWN","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2005-11-19","November","2005","TEXAS","DENTON","88.8","20.6","49100","73.8","10.3","0.8","4.1","21.2","25","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2005-11-19","November","2005","WASHINGTON","BURIEN","83.3","18.2","53712","63.5","5.9","1.5","9.9","20.7","44","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2005-11-19","November","2005","WASHINGTON","FEDERAL WAY","89.9","15.4","55673","57.5","9.7","0.9","14.2","16.2","44","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2005-11-20","November","2005","ILLINOIS","DES PLAINES","87.9","7.4","65109","77.3","1.8","0.6","11.4","17.2","30","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2005-11-20","November","2005","KANSAS","DERBY","96.2","6.1","68736","91.6","1.9","1","1.6","5.2","56","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2005-11-21","November","2005","CONNECTICUT","WEST HARTFORD","94.1","8","86569","79.6","6.3","0.2","7.4","9.8","30","ADULTS","GUN","RANGED","WHITE","FALSE","FEMALE","1"
"2005-11-21","November","2005","TEXAS","PASADENA","71.5","19.9","48004","75.3","2.3","0.7","2.1","62.2","38","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2005-11-22","November","2005","TEXAS","MEXIA","78.1","26.8","30857","48","31.7","0.6","0.6","28","31","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2005-11-23","November","2005","TEXAS","SAN ANTONIO","81.4","19.8","46744","72.6","6.9","0.9","2.4","63.2","18","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-11-25","November","2005","CALIFORNIA","FRESNO","75.2","29.8","41531","49.6","8.3","1.7","12.6","46.9","24","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2005-11-25","November","2005","OREGON","CORVALLIS","95.8","28.2","42488","83.8","1.1","0.7","7.3","7.4","50","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2005-11-25","November","2005","WYOMING","CHEYENNE","93.4","11.2","58219","87.4","2.9","1","1.2","14.5","20","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2005-11-26","November","2005","FLORIDA","FORT MYERS","80.3","24.2","39039","54.6","32.3","0.6","1.6","20","35","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","FEMALE","1"
"2005-11-26","November","2005","MISSISSIPPI","JACKSON","84.1","30.9","32250","18.4","79.4","0.1","0.4","1.6","0","UNKNOWN","GUN","RANGED","WHITE","TRUE","MALE","1"
"2005-12-01","December","2005","FLORIDA","ORLANDO","89.5","20.2","42318","57.6","28.1","0.4","3.8","25.4","47","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2005-12-01","December","2005","GEORGIA","ADEL","75.9","30.3","35301","46.9","45.4","0.2","1","7.9","20","ADULTS","UNARMED","UNARMED","BLACK","FALSE","MALE","1"
"2005-12-02","December","2005","CALIFORNIA","REDLANDS","90.4","14.3","65212","69","5.2","0.9","7.6","30.3","36","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2005-12-03","December","2005","LOUISIANA","BATON ROUGE","86.7","25.6","39876","39.4","54.5","0.2","3.3","3.3","47","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2005-12-03","December","2005","NEVADA","STATELINE","76.5","8.1","44080","77.1","2.4","0.5","5.3","32.9","53","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2005-12-04","December","2005","CALIFORNIA","SAN BERNARDINO","68.2","33.4","37047","45.6","15","1.3","4","60","27","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2005-12-04","December","2005","INDIANA","INDIANAPOLIS","84.9","21.3","41987","62","27.3","0.3","2.1","9.4","24","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2005-12-05","December","2005","NEVADA","OVERTON","0","0","0","0","0","0","0","0","37","ADULTS","GUN","RANGED","HISPANIC","TRUE","MALE","1"
"2005-12-07","December","2005","CALIFORNIA","SONOMA","92.9","10.4","62516","86.8","0.5","0.5","2.8","15.3","31","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2005-12-07","December","2005","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","44","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","TRUE","MALE","1"
